combo_id	pattern_id	title	family	platform	nav	shell	density	interaction	brief_lock
A0539	d-master-detail	Master-detail	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-TABLET-SPLIT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-master-detail; NAV=NAV-MASTER-DETAIL; SHELL=SH-TABLET-SPLIT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=will-change-sparing,roving-tabindex,csrf-safe,dialog-element; FEEL=List drives detail
A0540	m-timeline-vertical	Vertical timeline	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-INFINITE-SCROLL	PLATFORM=mobile-phone; PATTERN=m-timeline-vertical; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-INFINITE-SCROLL; IMPL=dvh-units,will-change-sparing,coarse-pointer,touch-action; FEEL=Activity history
A0541	password-desktop	Password Manager Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=password-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=grid-app-shell,csrf-safe,hotkeys,prefers-contrast; FEEL=vault generator
A0542	d-breadcrumb-admin	Admin with breadcrumbs	desktop-structure	desktop-web	NAV-BREADCRUMB	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-breadcrumb-admin; NAV=NAV-BREADCRUMB; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=csrf-safe,popover-api,error-boundary-ui,optimistic-ui; FEEL=Deep trees oriented
A0543	education-mobile	Learning Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-COMFORTABLE	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=education-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-COMFORTABLE; IX=IX-PRIMARY-THUMB; IMPL=viewport-meta,vibrate-careful,network-information,virtual-list; FEEL=courses lessons
A0544	weather-mobile	Weather Mobile	industry-app	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-COMFORTABLE	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=weather-mobile; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-COMFORTABLE; IX=IX-PRIMARY-THUMB; IMPL=viewport-meta,biometric-webauthn,focus-visible,history-stack; FEEL=conditions hourly
A0545	d-resize-panes	Resizable panes	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN-INSP	D-DEFAULT	IX-SPLIT-RESIZE	PLATFORM=desktop-web; PATTERN=d-resize-panes; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-DEFAULT; IX=IX-SPLIT-RESIZE; IMPL=focus-visible,form-novalidate,optimistic-ui,aria-expanded; FEEL=Min width; persist
A0546	university-mobile	Uni Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=university-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=dvh-units,push-web,matchmedia,overscroll; FEEL=timetable campus
A0547	m-camera-first	Camera/capture first	mobile-structure	mobile-phone	NAV-NONE-FOCUS	SH-PHONE-CANVAS	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-camera-first; NAV=NAV-NONE-FOCUS; SHELL=SH-PHONE-CANVAS; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=overscroll,flex-phone-column,file-capture,url-state; FEEL=Capture chrome minimal
A0548	m-create-fab	Create via FAB	mobile-structure	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-FEED	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-create-fab; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-FEED; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=app-badge,inputmode,matchmedia,sticky-footer-cta; FEEL=One create affordance
A0549	d-wizard-desktop	Desktop wizard modal	desktop-structure	desktop-web	NAV-WIZARD	SH-DESK-RAIL-MAIN	D-COMFORTABLE	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-wizard-desktop; NAV=NAV-WIZARD; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-COMFORTABLE; IX=IX-KEYBOARD-SHORTCUTS; IMPL=localstorage-prefs,dialog-element,roving-tabindex,overscroll; FEEL=Centered steps
A0550	os-macos-toolbar	macOS toolbar	os-patterns	desktop-web	NAV-TOOLBAR	SH-DESK-DOCUMENT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=os-macos-toolbar; NAV=NAV-TOOLBAR; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=abort-controller,virtual-list,prefers-reduced-motion,hover-media; FEEL=Unified titlebar toolbar
A0551	os-win-navigation-view	Win NavigationView	os-patterns	desktop-web	NAV-SIDE-RAIL	SH-DESK-DOCUMENT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=os-win-navigation-view; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=command-palette-js,hotkeys,scroll-padding,hover-media; FEEL=Left nav expand
A0552	chat-desktop	Desktop Chat	industry-app	mobile-phone	NAV-STACK-PUSH	SH-PHONE-FEED	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=mobile-phone; PATTERN=chat-desktop; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=inputmode,share-api,network-information,abort-controller; FEEL=list thread info-on-demand
A0553	m-list-dense	Dense mobile list	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-FEED	D-DEFAULT	IX-INFINITE-SCROLL	PLATFORM=mobile-phone; PATTERN=m-list-dense; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-INFINITE-SCROLL; IMPL=live-region,intersection-infinite,optimistic-ui,aria-expanded; FEEL=One primary line + meta
A0554	insurance-desktop	Insurance Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=insurance-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-reduced-motion,aria-current,prefers-color-scheme,clipboard-api; FEEL=policies claims queue
A0555	manufacturing-desktop	MES Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=manufacturing-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=csrf-safe,resize-observer,content-visibility,localstorage-prefs; FEEL=lines work orders
A0556	os-ios-large-title	iOS large title pattern	os-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-COMFORTABLE	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=os-ios-large-title; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-COMFORTABLE; IX=IX-PRIMARY-THUMB; IMPL=pointer-events,file-capture,tap-highlight,focus-visible; FEEL=Collapse on scroll
A0557	m-reduce-motion	Respect reduce motion	mobile-touch-a11y	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-SKELETON-LOAD	PLATFORM=mobile-phone; PATTERN=m-reduce-motion; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-SKELETON-LOAD; IMPL=vibrate-careful,overscroll,aria-expanded,hover-media; FEEL=Essential feedback remains
A0558	m-map-first	Map-first mobile	mobile-structure	mobile-phone	NAV-BOTTOM-SHEET	SH-PHONE-SHEET	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-map-first; NAV=NAV-BOTTOM-SHEET; SHELL=SH-PHONE-SHEET; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=live-region,prefers-contrast,will-change-sparing,inputmode; FEEL=Map stage + sheet
A0559	d-column-custom	Column customization	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-INLINE-EDIT	PLATFORM=desktop-web; PATTERN=d-column-custom; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-INLINE-EDIT; IMPL=aria-expanded,resize-observer,dialog-element,form-novalidate; FEEL=Show/hide/reorder columns
A0560	energy-mobile	Energy Field Mobile	industry-app	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=energy-mobile; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=pointer-events,app-badge,hover-media,prefers-reduced-motion; FEEL=assets inspect
A0561	m-timeline-vertical	Vertical timeline	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-INFINITE-SCROLL	PLATFORM=mobile-phone; PATTERN=m-timeline-vertical; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-INFINITE-SCROLL; IMPL=tap-highlight,url-state,optimistic-ui,service-worker-offline; FEEL=Activity history
A0562	m-bottom-tabs-3	Bottom tabs (3)	mobile-structure	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-bottom-tabs-3; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=touch-action,virtual-list,optimistic-ui,skeleton-css; FEEL=Focused product
A0563	d-undo-stack	Document undo	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-TABLET-RAIL	D-DEFAULT	IX-UNDO-TOAST	PLATFORM=desktop-web; PATTERN=d-undo-stack; NAV=NAV-SIDE-RAIL; SHELL=SH-TABLET-RAIL; DENSITY=D-DEFAULT; IX=IX-UNDO-TOAST; IMPL=overscroll,url-state,roving-tabindex,focus-visible; FEEL=⌘Z meaningful
A0564	museum-desktop	Museum Desktop	industry-app	desktop-web	NAV-TOP-TABS	SH-DESK-TOOL-CANVAS	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=museum-desktop; NAV=NAV-TOP-TABS; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=debounce-search,aria-current,csrf-safe,clipboard-api; FEEL=collections CMS
A0565	x-help-inline	Inline help	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-help-inline; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=clipboard-api,fine-pointer,history-stack,flex-phone-column; FEEL=Contextual, not only docs site
A0566	m-one-hand	One-handed path	mobile-touch-a11y	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-one-hand; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=share-api,error-boundary-ui,bottom-nav-fixed,network-information; FEEL=Critical path without stretch
A0567	smart-home-desktop	Smart Home Desktop	industry-app	desktop-web	NAV-WIZARD	SH-DESK-DASH	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=smart-home-desktop; NAV=NAV-WIZARD; SHELL=SH-DESK-DASH; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=clipboard-api,matchmedia,url-state,container-queries; FEEL=floorplan devices
A0568	analytics-desktop	Analytics Desktop	industry-app	desktop-web	NAV-MENUBAR	SH-TABLET-SPLIT	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=analytics-desktop; NAV=NAV-MENUBAR; SHELL=SH-TABLET-SPLIT; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=overscroll,skeleton-css,popover-api,content-visibility; FEEL=explore charts
A0569	d-keyboard-nav	Full keyboard nav	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-keyboard-nav; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=hover-media,command-palette-js,session-timeout,popover-api; FEEL=Tab order, roving tabindex lists
A0570	m-action-sheet	Action sheet confirm	mobile-structure	mobile-phone	NAV-WIZARD	SH-PHONE-STACK	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-action-sheet; NAV=NAV-WIZARD; SHELL=SH-PHONE-STACK; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=error-boundary-ui,file-capture,prefers-color-scheme,debounce-search; FEEL=Destructive choices clear
A0571	m-map-first	Map-first mobile	mobile-structure	mobile-phone	NAV-BOTTOM-SHEET	SH-PHONE-SHEET	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-map-first; NAV=NAV-BOTTOM-SHEET; SHELL=SH-PHONE-SHEET; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=bottom-nav-fixed,viewport-meta,network-information,url-state; FEEL=Map stage + sheet
A0572	nonprofit-desktop	Nonprofit Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=nonprofit-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=drag-drop-desktop,clipboard-api,debounce-search,aria-expanded; FEEL=campaigns donors
A0573	photos-mobile	Photos Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-FEED	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=photos-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=prefers-reduced-motion,flex-phone-column,file-capture,service-worker-offline; FEEL=library memories
A0574	smart-home-mobile	Smart Home Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=smart-home-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=prefers-reduced-motion,install-pwa,biometric-webauthn,viewport-meta; FEEL=rooms scenes devices
A0575	museum-desktop	Museum Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=museum-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=overscroll,dialog-element,hotkeys,virtual-list; FEEL=collections CMS
A0576	food-courier-mobile	Courier Mobile	industry-app	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=food-courier-mobile; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=prefers-contrast,aria-current,network-information,coarse-pointer; FEEL=orders nav photo
A0577	m-form-multipage	Multi-page form	mobile-content-patterns	mobile-phone	NAV-WIZARD	SH-PHONE-STACK	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-form-multipage; NAV=NAV-WIZARD; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=aria-expanded,skeleton-css,aria-current,coarse-pointer; FEEL=Save draft between pages
A0578	m-safe-area-chrome	Safe-area chrome	mobile-touch-a11y	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-TOUCH-COMFORT	IX-STICKY-FOOTER-CTA	PLATFORM=mobile-phone; PATTERN=m-safe-area-chrome; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-TOUCH-COMFORT; IX=IX-STICKY-FOOTER-CTA; IMPL=biometric-webauthn,safe-area-css,will-change-sparing,touch-action; FEEL=Tabs/CTAs above home indicator
A0579	os-material-fab	Material FAB	os-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-FEED	D-TOUCH-COMFORT	IX-FAB	PLATFORM=mobile-phone; PATTERN=os-material-fab; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-FEED; DENSITY=D-TOUCH-COMFORT; IX=IX-FAB; IMPL=csrf-safe,matchmedia,min-touch,app-badge; FEEL=Primary create
A0580	energy-mobile	Energy Field Mobile	industry-app	mobile-phone	NAV-TOP-TABS	SH-PHONE-FEED	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=energy-mobile; NAV=NAV-TOP-TABS; SHELL=SH-PHONE-FEED; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=matchmedia,app-badge,live-region,flex-phone-column; FEEL=assets inspect
A0581	m-permission-preface	Permission preface	mobile-content-patterns	mobile-phone	NAV-TOP-TABS	SH-PHONE-TABS	D-COMFORTABLE	IX-PERMISSION-RATIONALE	PLATFORM=mobile-phone; PATTERN=m-permission-preface; NAV=NAV-TOP-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-COMFORTABLE; IX=IX-PERMISSION-RATIONALE; IMPL=app-badge,matchmedia,share-api,touch-action; FEEL=Value prop before OS dialog
A0582	museum-mobile	Museum Mobile	industry-app	mobile-phone	NAV-DRAWER	SH-PHONE-FEED	D-COMFORTABLE	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=museum-mobile; NAV=NAV-DRAWER; SHELL=SH-PHONE-FEED; DENSITY=D-COMFORTABLE; IX=IX-PRIMARY-THUMB; IMPL=pointer-events,prefers-color-scheme,dvh-units,focus-visible; FEEL=visit guide audio
A0583	d-bulk-actions	Bulk action bar	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-MULTISELECT	PLATFORM=desktop-web; PATTERN=d-bulk-actions; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-MULTISELECT; IMPL=fine-pointer,prefers-reduced-motion,clipboard-api,matchmedia; FEEL=Appears on selection
A0584	d-keyboard-nav	Full keyboard nav	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-keyboard-nav; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=hover-media,intersection-infinite,pointer-events,prefers-color-scheme; FEEL=Tab order, roving tabindex lists
A0585	event-desktop	Event Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=event-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=resize-observer,drag-drop-desktop,hotkeys,prefers-color-scheme; FEEL=registration agenda
A0586	m-search-results	Search results mobile	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-SEARCH-FIRST	PLATFORM=mobile-phone; PATTERN=m-search-results; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-SEARCH-FIRST; IMPL=share-api,touch-action,min-touch,prefers-reduced-motion; FEEL=Query sticky + results
A0587	insurance-mobile	Insurance Mobile	industry-app	mobile-phone	NAV-BOTTOM-SHEET	SH-PHONE-TABS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=insurance-mobile; NAV=NAV-BOTTOM-SHEET; SHELL=SH-PHONE-TABS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=focus-trap,prefers-color-scheme,optimistic-ui,app-badge; FEEL=policies claims
A0588	d-rail-labels	Rail with labels	desktop-structure	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-rail-labels; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=virtual-list,dialog-element,url-state,hotkeys; FEEL=Discoverability > icons-only
A0589	restaurant-pos-tablet	Restaurant POS Tablet	industry-app	mobile-tablet	NAV-NONE-FOCUS	SH-TABLET-SPLIT	D-TOUCH-COMFORT	IX-EMPTY-CTA	PLATFORM=mobile-tablet; PATTERN=restaurant-pos-tablet; NAV=NAV-NONE-FOCUS; SHELL=SH-TABLET-SPLIT; DENSITY=D-TOUCH-COMFORT; IX=IX-EMPTY-CTA; IMPL=tap-highlight,scroll-padding,prefers-contrast,overscroll; FEEL=tickets menu pay
A0590	insurance-desktop	Insurance Desktop	industry-app	desktop-web	NAV-MENUBAR	SH-DESK-TOOL-CANVAS	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=insurance-desktop; NAV=NAV-MENUBAR; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-reduced-motion,drag-drop-desktop,resize-observer,focus-visible; FEEL=policies claims queue
A0591	m-form-multipage	Multi-page form	mobile-content-patterns	mobile-phone	NAV-WIZARD	SH-PHONE-STACK	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-form-multipage; NAV=NAV-WIZARD; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=push-web,skeleton-css,network-information,form-novalidate; FEEL=Save draft between pages
A0592	email-mobile	Mobile Email	industry-app	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=email-mobile; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=overscroll,hover-media,dvh-units,error-boundary-ui; FEEL=inbox thread compose
A0593	d-rail-main-inspector	Rail + main + inspector	desktop-structure	desktop-web	NAV-SIDE-TREE	SH-DESK-DOCUMENT	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-rail-main-inspector; NAV=NAV-SIDE-TREE; SHELL=SH-DESK-DOCUMENT; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=debounce-search,hotkeys,dialog-element,popover-api; FEEL=Selection details; not idle triple
A0594	d-comfortable-tables	Comfortable tables	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-PAGINATION	PLATFORM=desktop-web; PATTERN=d-comfortable-tables; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-PAGINATION; IMPL=prefers-reduced-motion,clipboard-api,live-region,overscroll; FEEL=Readable rows
A0595	energy-desktop	Energy Ops Desktop	industry-app	desktop-web	NAV-TOP-TABS	SH-DESK-TOOL-CANVAS	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=energy-desktop; NAV=NAV-TOP-TABS; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=will-change-sparing,error-boundary-ui,prefers-color-scheme,scroll-padding; FEEL=grid status alarms
A0596	x-error-boundary	Error boundary UX	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-error-boundary; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=install-pwa,hotkeys,scroll-padding,dialog-element; FEEL=Recover section not white screen
A0597	x-search-global	Global search	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-SEARCH-FIRST	PLATFORM=responsive-app; PATTERN=x-search-global; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-SEARCH-FIRST; IMPL=url-state,sticky-footer-cta,hotkeys,container-queries; FEEL=Entities + actions
A0598	logistics-mobile	Driver Mobile	industry-app	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=logistics-mobile; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=autocomplete,viewport-meta,skeleton-css,safe-area-css; FEEL=stops nav complete
